vt_symbol,name,date,ym,res,D1开%,D1收%,板留%,地基,回撤%,蹲深%,弹回%,低点位置,振幅%,破顶,断板,上波高,昨幅%,昨上影%,昨涨停家,is_wv,is_lim,n1_lim
600333.SSE,长春燃气,2024-11-22,2024-11,连板,0.48,9.97,7.07,DN·阴跌到点,-12.81,-12.81,0.0,1.0,8.85,False,8,2,-3.42,2.74,88.0,True,True,True
600335.SSE,国机汽车,2023-11-28,2023-11,封D1正,-0.32,0.21,0.21,FLAT·横盘平台,-4.08,-4.08,0.0,1.0,9.21,True,18,2,-2.19,0.69,28.0,False,True,False
600345.SSE,长江通信,2025-12-31,2025-12,封D1正,3.87,3.58,3.58,DN·阴跌到点,-12.47,-12.47,0.0,1.0,6.32,False,3,2,-5.94,0.96,48.0,False,True,False
600353.SSE,旭光电子,2026-07-09,2026-07,封D1正,7.53,3.23,3.23,DN·阴跌到点,-19.58,-19.58,0.0,1.0,42.36,True,13,5,-8.65,3.17,41.0,False,True,False
600358.SSE,国旅联合,2024-08-26,2024-08,封D1负,-1.69,-6.1,-6.1,FLAT·横盘平台,-10.37,-10.37,0.0,1.0,2.24,False,3,2,-2.19,2.19,30.0,False,True,False
600362.SSE,江西铜业,2025-10-29,2025-10,炸板,-2.57,0.56,0.56,HIGH·新高贴顶,0.38,-4.92,5.58,0.6666666666666666,13.42,True,14,2,-5.63,0.02,48.0,False,False,False
600363.SSE,联创光电,2024-11-11,2024-11,炸板,-3.61,-13.41,-13.41,DN·阴跌到点,-12.77,-12.77,0.0,1.0,3.17,False,3,3,-3.08,0.0,95.0,False,False,False
600367.SSE,红星发展,2026-06-22,2026-06,封D1负,3.95,-10.0,-10.0,HIGH·新高贴顶,32.4,9.97,20.39,0.0,25.33,True,12,3,-0.95,2.12,75.0,False,True,False
600373.SSE,中文传媒,2023-04-19,2023-04,炸板,-4.06,5.15,5.15,DN·阴跌到点,-15.75,-15.75,0.0,1.0,7.89,False,4,2,-2.68,0.07,15.0,False,False,False
600376.SSE,首开股份,2025-03-03,2025-03,封D1负,1.04,-2.42,-2.42,DN·阴跌到点,-8.36,-8.36,0.0,1.0,16.73,True,7,2,-4.01,1.46,32.0,False,True,False
600376.SSE,首开股份,2025-10-20,2025-10,封D1正,-2.19,0.94,0.94,DN·阴跌到点,-28.0,-28.0,0.0,1.0,37.52,False,16,5,-1.69,1.86,34.0,False,True,False
600378.SSE,昊华科技,2026-06-29,2026-06,连板,4.73,10.0,18.2,HIGH·新高贴顶,-2.49,-11.93,10.72,0.1111111111111111,24.79,True,11,2,-8.92,0.18,51.0,True,True,True
600379.SSE,宝光股份,2026-05-11,2026-05,封D1负,-0.65,-6.73,-6.73,FLAT·横盘平台,-9.26,-9.26,0.0,1.0,6.57,False,3,4,-6.16,0.0,89.0,False,True,False
600379.SSE,宝光股份,2026-06-30,2026-06,封D1正,0.0,2.06,2.06,DN·阴跌到点,-9.27,-9.27,0.0,1.0,10.73,True,4,2,-5.65,3.51,89.0,False,True,False
600382.SSE,广东明珠,2025-10-17,2025-10,封D1正,1.47,0.67,0.67,DN·阴跌到点,-10.07,-10.07,0.0,1.0,12.37,True,4,2,-5.56,0.0,36.0,False,True,False
600383.SSE,金地集团,2024-10-30,2024-10,炸板,-6.4,0.49,0.49,HIGH·新高贴顶,1.28,-10.24,12.83,0.13333333333333333,20.37,True,17,3,-1.95,3.72,93.0,False,False,False
600390.SSE,五矿资本,2024-11-18,2024-11,炸板,-7.1,-5.63,-5.63,DN·阴跌到点,-16.52,-16.52,0.0,1.0,18.57,False,9,2,-4.38,2.06,53.0,False,False,False
600396.SSE,华电辽能,2025-05-06,2025-05,封D1正,0.66,2.63,2.63,DN·阴跌到点,-16.62,-16.62,0.0,1.0,8.33,False,3,2,-7.69,0.33,56.0,False,True,False
600396.SSE,华电辽能,2026-04-13,2026-04,连板,4.11,10.0,10.27,DN·阴跌到点,-20.38,-20.38,0.0,1.0,35.39,True,12,8,-7.0,0.14,53.0,True,True,True
600397.SSE,江钨装备,2026-03-06,2026-03,封D1正,1.85,2.4,2.4,HIGH·新高贴顶,-3.04,-3.04,0.0,1.0,18.49,True,7,2,-2.15,0.75,55.0,False,True,False
600397.SSE,江钨装备,2026-08-12,2026-08,封D1负,4.38,-6.62,-6.62,HIGH·新高贴顶,0.89,0.89,0.0,1.0,8.04,True,4,3,-4.75,2.57,53.0,False,True,False
600397.SSE,江钨装备,2026-08-21,2026-08,封D1正,2.92,0.5,0.5,HIGH·新高贴顶,-2.37,-2.37,0.0,1.0,14.25,True,11,3,-2.77,1.47,59.0,False,True,False
600403.SSE,大有能源,2025-03-25,2025-03,封D1正,5.04,7.3,7.3,DN·阴跌到点,-17.58,-17.58,0.0,1.0,21.33,False,4,2,-8.61,3.8,38.0,False,True,False
600403.SSE,大有能源,2026-07-22,2026-07,封D1正,0.0,4.21,4.21,U·U型蹲,-7.99,-14.74,7.92,0.3333333333333333,10.0,False,5,2,-1.89,1.89,83.0,False,True,False
600405.SSE,动力源,2024-12-10,2024-12,炸板,-5.58,0.72,0.72,MID·中位浅调,-15.27,-19.97,5.87,0.2222222222222222,12.37,False,11,3,-0.39,0.39,83.0,False,False,False
600405.SSE,动力源,2024-12-18,2024-12,炸板,-4.31,-4.81,-4.81,U·U型蹲,-8.05,-19.97,14.88,0.13333333333333333,24.32,False,17,3,-7.59,0.67,25.0,False,False,False
600405.SSE,动力源,2025-02-12,2025-02,封D1正,5.22,0.54,0.54,V·V末反,-19.97,-25.67,7.68,0.7222222222222222,31.56,False,20,2,-1.75,0.0,57.0,False,True,False
600410.SSE,华胜天成,2023-06-09,2023-06,连板,2.47,10.0,5.56,HIGH·新高贴顶,-2.0,-2.26,0.27,0.7142857142857143,3.68,True,9,2,0.27,0.95,26.0,True,True,True
600410.SSE,华胜天成,2024-10-23,2024-10,炸板,-7.56,-8.91,-8.91,HIGH·新高贴顶,-3.57,-9.98,7.13,0.2222222222222222,11.88,True,11,2,-2.35,0.36,85.0,False,False,False
600410.SSE,华胜天成,2025-05-14,2025-05,封D1负,0.19,-3.56,-3.56,DN·阴跌到点,-11.73,-11.73,0.0,1.0,10.3,False,5,2,-3.09,0.4,41.0,False,True,False
600410.SSE,华胜天成,2025-09-16,2025-09,封D1正,0.88,3.58,3.58,V·V末反,-23.57,-29.2,7.95,0.6923076923076923,44.12,True,15,2,-4.77,0.24,56.0,False,True,False
600410.SSE,华胜天成,2026-02-03,2026-02,封D1正,0.55,0.0,0.0,LB·L趴底,-18.59,-18.71,0.15,0.18181818181818182,10.78,False,13,2,-5.38,1.05,32.0,False,True,False
600425.SSE,青松建化,2025-08-22,2025-08,封D1正,1.05,3.8,3.8,FLAT·横盘平台,-11.13,-11.75,0.7,0.2857142857142857,7.48,False,9,2,-1.15,0.46,37.0,False,True,False
600435.SSE,北方导航,2025-07-24,2025-07,炸板,-3.44,-4.18,-4.18,HIGH·新高贴顶,3.43,-1.96,5.5,0.2777777777777778,11.28,True,20,2,-4.89,0.0,43.0,False,False,False
600460.SSE,士兰微,2024-10-18,2024-10,炸板,1.12,-0.15,-0.15,FLAT·横盘平台,-11.14,-11.58,0.5,0.2,9.05,False,7,3,-0.73,0.86,41.0,False,False,False
600470.SSE,六国化工,2026-03-06,2026-03,封D1正,4.54,3.35,3.35,HIGH·新高贴顶,-2.93,-3.19,0.26,0.6,11.07,True,7,2,-3.91,0.25,55.0,False,True,False
600470.SSE,六国化工,2026-07-01,2026-07,封D1正,0.0,0.31,0.31,DN·阴跌到点,-10.77,-10.77,0.0,1.0,11.72,False,6,2,-2.36,1.35,114.0,False,True,False
600470.SSE,六国化工,2026-07-06,2026-07,封D1正,-0.45,3.14,3.14,MID·中位浅调,-6.46,-10.77,4.83,0.5714285714285714,11.72,False,9,2,-5.0,0.94,92.0,False,True,False
600475.SSE,华光环能,2025-08-05,2025-08,连板,0.5,9.99,43.72,DN·阴跌到点,-21.36,-23.26,2.48,0.875,18.27,False,18,6,0.21,0.35,41.0,True,True,True
600475.SSE,华光环能,2025-09-02,2025-09,封D1负,1.26,-8.42,-8.42,DN·阴跌到点,-16.32,-16.32,0.0,1.0,10.19,False,7,2,-0.28,1.79,85.0,False,True,False
600481.SSE,双良节能,2024-11-21,2024-11,封D1负,-3.99,-8.12,-8.12,MID·中位浅调,-22.45,-26.23,5.13,0.8333333333333334,36.75,True,14,6,0.82,2.79,119.0,False,True,False
600481.SSE,双良节能,2026-02-12,2026-02,封D1负,-2.8,-9.99,-9.99,DN·阴跌到点,-12.33,-12.33,0.0,1.0,14.99,True,6,2,-6.17,0.77,46.0,False,True,False
600481.SSE,双良节能,2026-02-27,2026-02,炸板,-11.91,-11.91,-11.91,DN·阴跌到点,-21.69,-21.69,0.0,1.0,28.74,True,11,2,-3.01,0.33,52.0,False,False,False
600488.SSE,津药药业,2026-06-08,2026-06,封D1负,0.0,-4.57,-4.57,LB·L趴底,-28.79,-30.58,2.58,0.5294117647058824,54.56,True,19,2,-5.31,2.56,63.0,False,True,False
600490.SSE,鹏欣资源,2025-01-16,2025-01,封D1正,0.89,0.0,0.0,MID·中位浅调,-19.47,-22.37,3.73,0.8125,39.66,True,18,2,-1.29,0.32,54.0,False,True,False
600501.SSE,航天晨光,2024-08-22,2024-08,炸板,-5.93,-10.1,-10.1,DN·阴跌到点,-32.93,-32.93,0.0,1.0,45.35,False,14,6,-5.9,1.88,28.0,False,False,False
600503.SSE,华丽家族,2025-09-16,2025-09,炸板,-6.52,-5.26,-5.26,HIGH·新高贴顶,1.11,-16.99,21.81,0.23529411764705882,28.19,True,19,2,-2.42,1.08,56.0,False,False,False
600503.SSE,华丽家族,2026-06-01,2026-06,封D1负,1.03,-2.4,-2.4,FLAT·横盘平台,-7.34,-7.34,0.0,1.0,5.66,False,5,2,-1.85,3.33,46.0,False,True,False
600505.SSE,西昌电力,2024-05-24,2024-05,封D1负,2.71,-3.27,-3.27,DN·阴跌到点,-17.51,-17.51,0.0,1.0,11.32,False,8,3,-3.8,3.29,16.0,False,True,False
600505.SSE,西昌电力,2024-05-28,2024-05,封D1负,-5.4,-6.75,-6.75,V·V末反,-12.23,-17.51,6.4,0.75,11.32,False,10,3,-3.27,0.08,30.0,False,True,False
600505.SSE,西昌电力,2025-05-20,2025-05,封D1正,0.0,3.12,3.12,DN·阴跌到点,-20.43,-20.43,0.0,1.0,25.68,False,14,2,-1.88,0.71,66.0,False,True,False
600506.SSE,统一股份,2024-01-09,2024-01,封D1负,4.09,-3.26,-3.26,DN·阴跌到点,-21.77,-21.77,0.0,1.0,15.04,False,6,3,-5.82,0.0,29.0,False,True,False
600513.SSE,联环药业,2025-07-28,2025-07,封D1正,1.5,7.02,7.02,HIGH·新高贴顶,-0.97,-10.01,10.05,0.0,20.57,True,10,3,-3.37,1.18,40.0,False,True,False
600513.SSE,联环药业,2025-08-01,2025-08,炸板,-2.42,7.32,10.88,HIGH·新高贴顶,7.04,-10.01,18.95,0.0,29.53,True,14,3,-3.5,1.59,34.0,False,False,True
600513.SSE,联环药业,2026-07-30,2026-07,封D1正,-4.47,3.34,3.34,MID·中位浅调,-10.56,-11.62,1.2,0.5454545454545454,27.16,True,13,2,-3.73,0.0,73.0,False,True,False
600516.SSE,方大炭素,2025-11-11,2025-11,封D1负,0.89,-5.06,-5.06,HIGH·新高贴顶,-2.24,-3.68,1.5,0.0,8.14,True,9,2,-4.68,1.72,56.0,False,True,False
600516.SSE,方大炭素,2025-11-25,2025-11,封D1负,0.61,-1.54,-1.54,DN·阴跌到点,-5.28,-5.28,0.0,1.0,16.89,True,19,2,-2.95,0.82,56.0,False,True,False
600518.SSE,康美药业,2024-12-05,2024-12,炸板,-3.76,0.75,0.75,MID·中位浅调,-14.49,-19.08,5.68,0.5625,16.16,False,18,3,-2.02,2.02,69.0,False,False,False
600520.SSE,三佳科技,2026-06-15,2026-06,封D1正,0.0,2.23,2.23,DN·阴跌到点,-26.97,-26.97,0.0,1.0,25.66,False,14,2,-6.53,1.18,83.0,False,True,False
600527.SSE,江南高纤,2024-11-26,2024-11,封D1负,5.05,-2.75,-2.75,MID·中位浅调,-7.04,-9.86,3.12,0.625,16.15,True,18,2,0.0,1.01,132.0,False,True,False
600527.SSE,江南高纤,2026-04-13,2026-04,封D1负,1.07,-2.14,-2.14,HIGH·新高贴顶,0.39,-10.63,12.33,0.6,15.42,True,12,2,-2.3,0.77,53.0,False,True,False
600536.SSE,中国软件,2024-11-05,2024-11,封D1正,2.83,7.38,7.38,HIGH·新高贴顶,-0.28,-13.97,15.91,0.2777777777777778,18.51,True,20,2,-2.19,2.36,122.0,False,True,False
600539.SSE,狮头股份,2026-04-14,2026-04,封D1正,2.82,0.06,0.06,FLAT·横盘平台,-7.23,-10.43,3.57,0.375,7.71,False,10,2,-1.96,1.83,52.0,False,True,False
600539.SSE,狮头股份,2026-06-01,2026-06,封D1负,-0.12,-4.87,-4.87,DN·阴跌到点,-10.89,-10.89,0.0,1.0,11.68,False,5,2,-6.61,0.19,46.0,False,True,False
600539.SSE,狮头股份,2026-06-08,2026-06,封D1正,5.0,2.08,2.08,DN·阴跌到点,-14.32,-14.32,0.0,1.0,16.14,False,10,2,-5.08,2.71,63.0,False,True,False
600539.SSE,狮头股份,2026-06-12,2026-06,封D1负,3.37,-0.24,-0.24,V·V末反,-9.12,-14.32,6.07,0.6666666666666666,16.14,False,14,2,-0.13,3.09,55.0,False,True,False
600545.SSE,卓郎智能,2023-11-01,2023-11,封D1负,1.04,-3.47,-3.47,MID·中位浅调,-22.94,-25.29,3.15,0.625,23.23,False,18,3,-2.24,1.87,29.0,False,True,False
600545.SSE,卓郎智能,2024-12-20,2024-12,封D1负,-0.32,-10.13,-10.13,DN·阴跌到点,-28.25,-28.25,0.0,1.0,34.15,False,6,3,-3.04,1.69,50.0,False,True,False
600545.SSE,卓郎智能,2026-03-04,2026-03,连板,9.91,9.91,13.41,MID·中位浅调,-4.88,-10.06,5.76,0.0,15.93,True,8,2,-6.87,0.3,67.0,True,True,True
600545.SSE,卓郎智能,2026-03-16,2026-03,连板,5.23,9.98,5.7,FLAT·横盘平台,-7.71,-7.71,0.0,1.0,8.62,True,6,3,-5.2,2.72,52.0,True,True,True
600550.SSE,保变电气,2025-05-26,2025-05,封D1正,1.7,3.29,3.29,DN·阴跌到点,-8.93,-8.93,0.0,1.0,13.19,True,4,2,-4.46,3.68,34.0,False,True,False
600550.SSE,保变电气,2025-11-12,2025-11,炸板,-7.82,-0.08,-0.08,HIGH·新高贴顶,3.49,1.28,2.17,0.0,6.88,True,4,2,-4.41,2.46,52.0,False,False,False
600551.SSE,时代出版,2025-06-05,2025-06,封D1负,-3.37,-6.08,-6.08,DN·阴跌到点,-14.33,-14.33,0.0,1.0,7.29,False,3,2,-6.79,1.45,60.0,False,True,False
600553.SSE,太行水泥,2009-02-11,2009-02,封D1正,7.32,1.2,1.2,HIGH·新高贴顶,5.89,-3.26,9.46,0.36363636363636365,10.58,True,13,2,-1.01,0.0,0.0,False,True,False
600563.SSE,法拉电子,2026-06-15,2026-06,封D1正,2.35,6.99,6.99,DN·阴跌到点,-11.92,-11.92,0.0,1.0,23.62,True,18,2,-4.83,0.74,83.0,False,True,False
600570.SSE,恒生电子,2024-10-18,2024-10,炸板,-1.2,-1.16,-1.16,U·U型蹲,-6.94,-15.53,10.18,0.2,10.18,False,7,4,0.7,1.49,41.0,False,False,False
600571.SSE,信雅达,2023-12-19,2023-12,炸板,-5.14,-7.84,-7.84,DN·阴跌到点,-5.4,-5.4,0.0,1.0,17.72,True,8,6,-5.13,2.65,29.0,False,False,False
600571.SSE,信雅达,2024-10-23,2024-10,封D1负,0.38,-4.77,-4.77,MID·中位浅调,-6.09,-11.25,5.81,0.1111111111111111,11.36,False,11,2,-4.98,0.0,85.0,False,True,False
600576.SSE,祥源文旅,2024-08-28,2024-08,封D1负,-1.76,-1.32,-1.32,DN·阴跌到点,-14.67,-14.67,0.0,1.0,20.1,True,16,2,-3.5,1.4,23.0,False,True,False
600577.SSE,精达股份,2024-03-28,2024-03,炸板,-3.0,-3.0,-3.0,HIGH·新高贴顶,-3.77,-3.77,0.0,1.0,9.48,True,3,2,-8.66,2.82,39.0,False,False,False
600578.SSE,京能电力,2026-06-15,2026-06,封D1负,1.09,-0.97,-0.97,HIGH·新高贴顶,-2.85,-3.5,0.67,0.05555555555555555,30.38,True,20,4,-3.73,1.67,83.0,False,True,False
600579.SSE,中化装备,2025-01-14,2025-01,封D1负,0.0,-1.38,-1.38,DN·阴跌到点,-41.21,-41.21,0.0,1.0,53.11,False,8,2,-7.61,0.35,42.0,False,True,False
600579.SSE,中化装备,2025-02-10,2025-02,封D1正,1.41,1.51,1.51,LB·L趴底,-17.47,-18.94,1.82,0.6,24.7,True,7,2,-0.71,2.48,63.0,False,True,False
600584.SSE,长电科技,2024-10-18,2024-10,炸板,0.74,-1.84,-1.84,FLAT·横盘平台,-4.79,-5.94,1.23,0.3333333333333333,7.52,True,8,2,-0.48,0.73,41.0,False,False,False
600584.SSE,长电科技,2026-06-03,2026-06,炸板,-4.69,-3.39,-3.39,DN·阴跌到点,-14.56,-14.56,0.0,1.0,14.35,False,6,2,-0.4,0.9,56.0,False,False,False
600584.SSE,长电科技,2026-06-24,2026-06,连板,5.6,10.0,6.54,HIGH·新高贴顶,-2.38,-21.85,24.91,0.6666666666666666,32.52,True,20,2,-5.74,0.0,87.0,True,True,True
600584.SSE,长电科技,2026-07-09,2026-07,封D1负,5.18,-2.33,-2.33,MID·中位浅调,-9.66,-12.76,3.55,0.625,17.34,True,10,2,-6.81,1.76,41.0,False,True,False
600589.SSE,大位科技,2025-03-28,2025-03,连板,-4.42,9.99,3.0,DN·阴跌到点,-25.58,-25.58,0.0,1.0,44.43,True,13,2,-7.95,0.87,41.0,True,True,True
600589.SSE,大位科技,2025-04-28,2025-04,封D1正,1.43,5.71,5.71,U·U型蹲,-17.51,-24.38,9.09,0.23529411764705882,24.36,False,19,2,-0.78,1.4,59.0,False,True,False
600590.SSE,泰豪科技,2025-01-07,2025-01,封D1正,0.2,2.85,2.85,DN·阴跌到点,-33.18,-33.18,0.0,1.0,34.68,False,6,3,-3.46,0.86,52.0,False,True,False
600590.SSE,泰豪科技,2025-03-14,2025-03,封D1负,0.17,-7.91,-7.91,HIGH·新高贴顶,0.47,0.47,0.0,1.0,7.69,True,6,2,-6.01,2.52,34.0,False,True,False
600592.SSE,龙溪股份,2025-03-04,2025-03,连板,7.12,10.03,26.73,FLAT·横盘平台,-10.55,-10.55,0.0,1.0,2.64,False,3,2,-2.57,1.49,51.0,True,True,True
600593.SSE,大连圣亚,2024-01-15,2024-01,连板,6.08,9.99,13.84,DN·阴跌到点,-16.61,-16.61,0.0,1.0,12.44,False,4,5,-8.41,3.61,23.0,True,True,True
600594.SSE,益佰制药,2026-04-09,2026-04,封D1负,-3.75,-4.94,-4.94,FLAT·横盘平台,-4.17,-4.17,0.0,1.0,8.91,True,4,2,-8.18,2.2,108.0,False,True,False
600594.SSE,益佰制药,2026-04-15,2026-04,封D1负,-1.26,-1.68,-1.68,DN·阴跌到点,-9.79,-9.79,0.0,1.0,16.86,True,8,2,-2.04,1.36,49.0,False,True,False
600601.SSE,方正科技,2025-01-16,2025-01,封D1正,0.18,3.51,3.51,FLAT·横盘平台,-6.11,-7.82,1.86,0.0,9.94,True,4,2,-7.34,1.51,54.0,False,True,False
600601.SSE,方正科技,2025-08-22,2025-08,封D1正,4.06,1.9,1.9,HIGH·新高贴顶,-3.5,-3.5,0.0,1.0,6.42,True,4,2,-5.41,2.11,37.0,False,True,False
600601.SSE,方正科技,2025-09-05,2025-09,封D1负,-1.97,-3.73,-3.73,HIGH·新高贴顶,17.9,-3.5,22.18,0.16666666666666666,28.17,True,14,2,-3.95,3.07,33.0,False,True,False
600601.SSE,方正科技,2025-09-10,2025-09,炸板,-0.42,9.02,26.65,HIGH·新高贴顶,15.21,-3.5,19.39,0.13333333333333333,34.45,True,17,2,-7.76,1.08,45.0,False,False,True
600604.SSE,市北高新,2024-11-13,2024-11,炸板,-2.31,-11.55,-11.55,HIGH·新高贴顶,-0.97,-0.97,0.0,1.0,6.25,True,12,2,-2.29,0.0,65.0,False,False,False
600606.SSE,绿地控股,2024-10-16,2024-10,封D1负,0.47,-8.96,-8.96,LB·L趴底,-15.72,-17.03,1.58,0.5,8.42,False,6,4,-3.02,3.02,33.0,False,True,False
600607.SSE,上实医药,2007-06-05,2007-06,封D1正,0.71,1.46,1.46,DN·阴跌到点,-25.58,-25.58,0.0,1.0,37.26,True,12,4,-6.64,2.23,0.0,False,True,False
600609.SSE,金杯汽车,2024-11-14,2024-11,炸板,-11.56,-13.68,-13.68,HIGH·新高贴顶,33.16,-7.6,44.11,0.1111111111111111,50.09,True,11,2,0.92,1.83,50.0,False,False,False
600609.SSE,金杯汽车,2024-11-19,2024-11,封D1正,0.0,0.0,0.0,HIGH·新高贴顶,16.58,-7.6,26.17,0.08333333333333333,50.09,True,14,2,-7.79,1.91,74.0,False,True,False
600610.SSE,中毅达,2025-04-28,2025-04,封D1正,0.81,7.86,7.86,DN·阴跌到点,-16.09,-16.09,0.0,1.0,33.04,True,9,2,-6.04,3.02,59.0,False,True,False
600610.SSE,中毅达,2025-06-16,2025-06,封D1负,1.71,-2.26,-2.26,LB·L趴底,-17.24,-18.73,1.84,0.47058823529411764,27.41,True,19,2,-6.47,1.27,39.0,False,True,False
600611.SSE,大众交通,2024-08-21,2024-08,炸板,-5.23,-1.28,-1.28,MID·中位浅调,-9.71,-13.73,4.66,0.8571428571428571,27.5,True,16,2,-2.02,2.77,17.0,False,False,False
600611.SSE,大众交通,2026-06-09,2026-06,封D1正,1.56,3.35,3.35,DN·阴跌到点,-33.61,-33.61,0.0,1.0,50.86,True,12,3,-5.13,2.1,45.0,False,True,False
600615.SSE,鑫源智造,2023-10-18,2023-10,封D1负,0.1,-4.82,-4.82,DN·阴跌到点,-22.96,-23.53,0.75,0.7777777777777778,17.74,False,11,3,-1.77,1.04,22.0,False,True,False
600615.SSE,鑫源智造,2023-10-20,2023-10,封D1负,0.0,-3.31,-3.31,MID·中位浅调,-19.36,-23.53,5.45,0.6363636363636364,17.74,False,13,3,-4.82,0.0,22.0,False,True,False
600619.SSE,海立股份,2025-03-10,2025-03,封D1正,-2.96,3.25,3.25,FLAT·横盘平台,-6.94,-6.94,0.0,1.0,4.21,False,4,2,-3.74,0.38,45.0,False,True,False
600622.SSE,光大嘉宝,2024-10-11,2024-10,连板,10.15,10.15,44.74,DN·阴跌到点,-9.36,-9.36,0.0,1.0,17.36,True,4,3,-5.47,2.73,51.0,True,True,True
600629.SSE,华建集团,2024-11-13,2024-11,连板,-4.56,9.97,1.59,HIGH·新高贴顶,1.54,1.54,0.0,1.0,6.77,True,5,3,-4.88,3.11,65.0,True,True,True
600629.SSE,华建集团,2025-07-31,2025-07,炸板,-6.56,8.21,4.74,HIGH·新高贴顶,-0.6,-5.09,4.73,0.2,12.56,True,7,3,-2.79,2.11,40.0,False,False,True
600630.SSE,龙头股份,2023-12-06,2023-12,连板,2.52,9.98,1.49,DN·阴跌到点,-30.8,-31.68,1.28,0.7222222222222222,31.8,False,20,2,-3.76,0.61,32.0,True,True,True
600630.SSE,龙头股份,2024-01-26,2024-01,炸板,-4.34,2.59,2.59,U·U型蹲,-8.33,-15.99,9.12,0.6,24.89,True,7,2,-0.79,2.5,90.0,False,False,False
600633.SSE,浙数文化,2025-02-20,2025-02,炸板,-5.05,-3.13,-3.13,HIGH·新高贴顶,-0.55,-7.18,7.14,0.0,17.56,True,6,6,-4.61,0.05,90.0,False,False,False
600635.SSE,大众公用,2025-10-20,2025-10,封D1正,4.81,3.35,3.35,DN·阴跌到点,-12.24,-12.24,0.0,1.0,13.94,False,6,2,-4.73,1.07,34.0,False,True,False
600641.SSE,先导基电,2024-11-04,2024-11,炸板,-2.63,3.43,3.43,HIGH·新高贴顶,5.32,-9.79,16.75,0.11764705882352941,25.39,True,19,2,-2.24,2.57,74.0,False,False,False
600643.SSE,爱建集团,2024-10-31,2024-10,炸板,-4.09,-6.87,-6.87,LB·L趴底,-18.62,-20.97,2.97,0.4,13.91,False,17,2,-2.29,1.58,118.0,False,False,False
600644.SSE,乐山电力,2024-05-24,2024-05,封D1负,0.86,-1.36,-1.36,MID·中位浅调,-4.91,-9.95,5.6,0.2857142857142857,11.19,True,9,2,-3.29,0.66,16.0,False,True,False
600644.SSE,乐山电力,2025-05-14,2025-05,封D1正,-3.77,4.01,4.01,DN·阴跌到点,-12.36,-14.06,1.98,0.8181818181818182,23.92,True,13,2,-1.9,2.16,41.0,False,True,False
600644.SSE,乐山电力,2026-07-29,2026-07,炸板,-3.4,-9.0,-9.0,DN·阴跌到点,-8.27,-8.27,0.0,1.0,16.61,True,7,2,-3.09,0.64,57.0,False,False,False
600650.SSE,锦江在线,2024-12-11,2024-12,封D1正,-0.22,0.22,0.22,MID·中位浅调,-23.64,-27.29,5.02,0.6363636363636364,23.75,False,13,4,-1.66,0.59,82.0,False,True,False
600653.SSE,申华控股,2024-11-07,2024-11,连板,6.85,10.08,2.42,LB·L趴底,-18.48,-18.48,0.0,0.3333333333333333,10.22,False,5,6,-3.02,1.29,104.0,True,True,True
600654.SSE,中安科,2026-04-13,2026-04,封D1正,-0.67,0.67,0.67,FLAT·横盘平台,-7.27,-7.27,0.0,1.0,9.8,True,3,3,-8.93,0.67,53.0,False,True,False
600654.SSE,中安科,2026-04-29,2026-04,封D1负,0.0,-3.45,-3.45,DN·阴跌到点,-16.14,-16.14,0.0,1.0,26.83,True,15,3,-2.38,2.65,53.0,False,True,False
600658.SSE,电子城,2024-11-18,2024-11,封D1负,0.2,-3.77,-3.77,DN·阴跌到点,-26.95,-26.95,0.0,1.0,27.07,False,15,3,-5.57,1.24,53.0,False,True,False
600664.SSE,哈药股份,2026-08-07,2026-08,连板,9.94,9.94,28.8,HIGH·新高贴顶,25.91,7.49,17.14,0.07142857142857142,27.5,True,16,5,-8.12,1.03,69.0,True,True,True
600665.SSE,天地源,2026-07-10,2026-07,炸板,-8.18,-11.52,-11.52,MID·中位浅调,-26.29,-28.99,3.81,0.6111111111111112,38.06,False,20,2,-1.96,0.0,63.0,False,False,False
600666.SSE,奥瑞德,2024-12-05,2024-12,封D1正,1.05,3.5,3.5,MID·中位浅调,-7.47,-11.74,4.84,0.29411764705882354,17.34,True,19,2,-4.06,3.32,69.0,False,True,False
600666.SSE,奥瑞德,2026-04-01,2026-04,封D1负,0.0,-1.59,-1.59,HIGH·新高贴顶,7.95,4.73,3.07,0.0,12.84,True,5,2,-8.65,1.6,44.0,False,True,False
600666.SSE,奥瑞德,2026-04-16,2026-04,封D1正,0.0,3.5,3.5,HIGH·新高贴顶,17.99,4.73,12.66,0.0,18.63,True,15,2,-3.86,3.7,53.0,False,True,False
600667.SSE,太极实业,2023-04-19,2023-04,炸板,-9.33,-7.38,-7.38,DN·阴跌到点,-12.03,-12.03,0.0,1.0,14.53,True,9,2,-1.96,0.42,15.0,False,False,False
600667.SSE,太极实业,2023-04-27,2023-04,炸板,-6.12,-6.12,-6.12,DN·阴跌到点,-19.92,-19.92,0.0,1.0,25.82,True,15,2,-3.33,0.3,39.0,False,False,False
600676.SSE,久事动娱,2024-12-11,2024-12,封D1正,2.33,2.87,2.87,MID·中位浅调,-16.5,-19.64,3.9,0.5,26.9,True,16,3,0.6,0.8,82.0,False,True,False
600676.SSE,久事动娱,2026-01-21,2026-01,封D1负,-0.92,-8.85,-8.85,HIGH·新高贴顶,8.76,8.76,0.0,1.0,5.82,True,6,3,-4.18,1.18,50.0,False,True,False
