vt_symbol,name,g2,n1_date,touch,seal,ret_d1,ret_bw
600879.SSE,航天电子,yang2,2025-12-25,11:00,True,0.04621171413218694,0.04621171413218694
600879.SSE,航天电子,yin2,2026-01-06,13:30,True,-0.009193480986209757,-0.009193480986209757
600879.SSE,航天电子,yang2,2026-01-08,10:30,True,0.10007668711656459,0.08895705521472386
600880.SSE,博瑞传播,yin2,2024-12-18,09:45,True,-0.09972299168975063,-0.09972299168975063
600881.SSE,亚泰集团,yin2,2024-12-11,13:30,True,0.10126582278481,0.10970464135021096
600881.SSE,亚泰集团,yin2,2024-12-16,09:45,True,-0.10034602076124566,-0.10034602076124566
600881.SSE,亚泰集团,yin2,2025-01-02,10:15,True,-0.05025125628140703,-0.05025125628140703
600881.SSE,亚泰集团,yang2,2025-06-09,13:45,True,-0.010362694300518172,-0.010362694300518172
600884.SSE,杉杉股份,yin2,2026-02-25,11:00,True,-0.008592200925313986,-0.008592200925313986
600892.SSE,大晟文化,yin2,2025-02-26,10:00,True,-0.02570694087403602,-0.02570694087403602
600892.SSE,大晟文化,yang2,2025-03-17,09:45,True,-0.031914893617021156,-0.031914893617021156
600895.SSE,张江高科,yin2,2024-11-05,14:45,True,0.012816691505216138,0.012816691505216138
600895.SSE,张江高科,yin2,2024-11-11,10:00,False,-0.03983402489626553,-0.03983402489626553
600903.SSE,贵州燃气,yang2,2026-05-18,10:00,True,0.0998864926220202,0.11577752553915999
600903.SSE,贵州燃气,yin2,2026-06-09,13:30,True,0.018599562363238453,0.018599562363238453
600935.SSE,华塑股份,yang2,2024-12-02,11:15,True,0.020477815699658786,0.020477815699658786
600936.SSE,北投科技,yin2,2026-05-19,09:45,True,-0.09931506849315075,-0.09931506849315075
600936.SSE,北投科技,yang2,2026-06-02,11:30,True,0.09966216216216206,0.042229729729729826
600955.SSE,维远股份,yin2,2026-04-07,10:30,True,0.018784530386740217,0.018784530386740217
600962.SSE,国投中鲁,yin2,2026-07-10,10:00,False,-0.025048169556839972,-0.025048169556839972
600962.SSE,国投中鲁,yin2,2026-07-23,09:45,True,-0.03075531433740386,-0.03075531433740386
600966.SSE,博汇纸业,yin2,2024-11-20,09:45,True,-0.025210084033613467,-0.025210084033613467
600967.SSE,内蒙一机,yang2,2025-04-09,10:00,True,0.03764921946740141,0.03764921946740141
600969.SSE,郴电国际,yin2,2026-09-03,10:00,True,-0.04859813084112141,-0.04859813084112141
600973.SSE,宝胜股份,yin2,2025-01-22,09:45,False,-0.06666666666666665,-0.06666666666666665
600973.SSE,宝胜股份,yin2,2025-12-19,13:30,False,-0.052631578947368474,-0.052631578947368474
600973.SSE,宝胜股份,yin2,2026-01-07,10:00,False,-0.01606922126081578,-0.01606922126081578
600977.SSE,中国电影,yin2,2025-09-12,14:45,True,0.10025974025974027,0.10909090909090913
600980.SSE,北矿科技,yin2,2025-08-27,10:30,True,0.04453152832205198,0.04453152832205198
600982.SSE,宁波能源,yin2,2026-04-13,13:15,True,0.0,0.0
600984.SSE,建设机械,yin2,2026-08-10,10:00,True,,
600986.SSE,浙文互联,yang2,2025-02-19,09:45,False,-0.10402097902097895,-0.10402097902097895
600986.SSE,浙文互联,yin2,2026-01-14,09:45,True,-0.10008071025020182,-0.10008071025020182
600986.SSE,浙文互联,yang2,2026-01-23,10:00,True,0.10041493775933596,0.08796680497925302
600986.SSE,浙文互联,yin2,2026-01-29,09:45,True,-0.04862119013062405,-0.04862119013062405
600986.SSE,浙文互联,yang2,2026-02-03,09:45,True,-0.039559014267185444,-0.039559014267185444
600988.SSE,赤峰黄金,yang2,2026-07-21,14:45,True,0.07722660653889513,0.07722660653889513
600990.SSE,四创电子,yang2,2024-10-17,10:15,True,0.06712962962962954,0.06712962962962954
600999.SSE,招商证券,yin2,2024-10-18,14:45,False,-0.0372848948374761,-0.0372848948374761
601002.SSE,晋亿实业,yin2,2024-11-04,09:45,True,-0.004201680672268782,-0.004201680672268782
601005.SSE,重庆钢铁,yin2,2024-11-07,13:45,False,-0.05913978494623662,-0.05913978494623662
601011.SSE,宝泰隆,yang2,2024-11-05,13:30,False,-0.054054054054053946,-0.054054054054053946
601011.SSE,宝泰隆,yin2,2024-12-16,14:15,False,-0.09146341463414631,-0.09146341463414631
601011.SSE,宝泰隆,yang2,2024-12-30,15:00,True,0.0985401459854014,-0.0036496350364964014
601015.SSE,陕西黑猫,yin2,2026-03-03,13:15,True,-0.05096660808435849,-0.05096660808435849
601015.SSE,陕西黑猫,yang2,2026-03-12,13:15,True,0.013539651837524147,0.013539651837524147
601016.SSE,节能风电,yin2,2026-03-17,10:45,True,-0.03296703296703285,-0.03296703296703285
601016.SSE,节能风电,yin2,2026-04-23,13:45,True,0.0,0.0
601020.SSE,华钰矿业,yang2,2025-03-07,09:45,True,0.0536585365853659,0.0536585365853659
601069.SSE,西部黄金,yin2,2025-04-03,13:30,True,-0.09970674486803521,-0.09970674486803521
601069.SSE,西部黄金,yang2,2025-04-10,11:30,True,0.04199160167966398,0.04199160167966398
601069.SSE,西部黄金,yin2,2025-04-21,14:30,True,0.05633802816901401,0.05633802816901401
601069.SSE,西部黄金,yang2,2026-03-02,14:00,True,0.026573075958886916,0.026573075958886916
601083.SSE,锦江航运,yang2,2025-04-15,09:45,True,-0.04166666666666674,-0.04166666666666674
601083.SSE,锦江航运,yin2,2025-05-13,14:45,False,0.06214227309893694,0.06459525756336859
601086.SSE,国芳集团,yang2,2024-11-07,13:15,True,0.0,0.0
601086.SSE,国芳集团,yang2,2024-12-12,15:00,True,-0.07822085889570551,-0.07822085889570551
601086.SSE,国芳集团,yin2,2024-12-19,09:45,True,-0.010152284263959421,-0.010152284263959421
601086.SSE,国芳集团,yang2,2024-12-27,09:45,True,-0.03361344537815125,-0.03361344537815125
601089.SSE,福元医药,yin2,2025-08-08,13:15,True,0.050658561296859084,0.050658561296859084
601096.SSE,宏盛华源,yang2,2026-02-04,09:45,True,-0.048465266558966213,-0.048465266558966213
601099.SSE,太平洋,yin2,2024-10-18,14:45,False,-0.060267857142857206,-0.060267857142857206
601106.SSE,中国一重,yin2,2025-12-10,10:00,False,-0.10152284263959388,-0.10152284263959388
601106.SSE,中国一重,yin2,2025-12-19,09:45,True,0.09921671018276768,0.06266318537859017
601106.SSE,中国一重,yang2,2026-01-07,10:00,True,0.10067114093959728,0.34228187919463093
601126.SSE,四方股份,yin2,2025-10-29,10:00,True,-0.01357773251866945,-0.01357773251866945
601126.SSE,四方股份,yin2,2025-11-04,09:45,False,0.014308943089430981,0.014308943089430981
601127.SSE,赛力斯,yang2,2024-12-02,10:00,True,0.014579439252336401,0.014579439252336401
601133.SSE,柏诚股份,yin2,2026-05-20,14:00,True,-0.005105105105104979,-0.005105105105104979
601133.SSE,柏诚股份,yin2,2026-06-15,10:00,True,-0.01049382716049374,-0.01049382716049374
601133.SSE,柏诚股份,yin2,2026-07-09,09:45,False,-0.04576719576719568,-0.04576719576719568
601138.SSE,工业富联,yang2,2025-09-18,11:30,False,-0.01680797263126599,-0.01680797263126599
601162.SSE,天风证券,yin2,2024-09-13,10:00,True,-0.03367003367003374,-0.03367003367003374
601162.SSE,天风证券,yang2,2024-09-24,11:00,True,0.09999999999999987,0.5933333333333335
601179.SSE,中国西电,yin2,2026-06-22,10:45,True,-0.03573555687909458,-0.03573555687909458
601208.SSE,东材科技,yang2,2026-08-07,13:30,True,-0.012189812799303312,-0.012189812799303312
601208.SSE,东材科技,yin2,2026-08-27,13:15,True,0.04439918533604881,0.04439918533604881
601212.SSE,白银有色,yin2,2026-08-26,10:30,True,-0.0055248618784530246,-0.0055248618784530246
601212.SSE,白银有色,yang2,2026-09-03,13:15,True,-0.004092769440654842,-0.004092769440654842
601216.SSE,君正集团,yang2,2024-12-06,13:30,True,0.026642984014209725,0.026642984014209725
601279.SSE,英利汽车,yang2,2025-12-09,09:45,True,-0.015151515151515138,-0.015151515151515138
601330.SSE,绿色动力,yang2,2026-03-17,10:45,False,-0.05252525252525253,-0.05252525252525253
601588.SSE,北辰实业,yin2,2024-11-18,11:15,False,-0.047169811320754707,-0.047169811320754707
601606.SSE,长城军工,yang2,2024-11-08,14:30,True,0.054246966452533796,0.054246966452533796
601606.SSE,长城军工,yang2,2025-07-22,10:00,True,-0.07859583721652685,-0.07859583721652685
601606.SSE,长城军工,yin2,2025-10-28,13:30,True,0.008912331757002567,0.008912331757002567
601611.SSE,中国核建,yang2,2026-01-12,13:45,True,-0.09979939819458383,-0.09979939819458383
601611.SSE,中国核建,yang2,2026-01-22,10:00,False,-0.03601108033241007,-0.03601108033241007
601616.SSE,广电电气,yang2,2025-01-14,13:15,True,0.007556675062972307,0.007556675062972307
601616.SSE,广电电气,yang2,2025-03-12,14:15,True,-0.029239766081871288,-0.029239766081871288
601619.SSE,嘉泽新能,yin2,2025-09-17,09:45,True,0.012345679012345512,0.012345679012345512
601678.SSE,滨化股份,yin2,2026-06-10,10:00,True,0.05309734513274322,0.05309734513274322
601696.SSE,中银证券,yang2,2025-07-29,14:45,False,-0.10300668151447667,-0.10300668151447667
601698.SSE,中国卫通,yin2,2024-11-27,11:00,True,-0.0076611086074809265,-0.0076611086074809265
601700.SSE,风范股份,yang2,2025-12-29,09:45,True,-0.0665584415584416,-0.0665584415584416
601777.SSE,千里科技,yang2,2024-11-08,11:00,False,-0.0360655737704918,-0.0360655737704918
601789.SSE,宁波建工,yin2,2025-03-14,09:45,False,-0.03370786516853941,-0.03370786516853941
601798.SSE,蓝科高新,yang2,2025-05-19,10:15,False,-0.01261034047919285,-0.01261034047919285
601828.SSE,美凯龙,yin2,2025-12-15,13:45,True,0.03125,0.03125
601869.SSE,长飞光纤,yang2,2025-02-24,10:00,True,0.008189050070191994,0.008189050070191994
