代码,买入日,方案点,四组,年,封住,缩量强趋势,E0,E1,E2,E3,E4,E5,E6
603893.SSE,2025-01-09,—,二接三阳,2025,False,False,-2.7118124712731673,-2.3211276237168565,-2.7118124712731673,-1.4248506204994515,-2.3211276237168565,-2.7118124712731673,-7.3081047954649865
603895.SSE,2023-09-27,—,二接三阳,2023,False,False,-18.142144638403977,-18.142144638403977,-18.142144638403977,-9.039900249376554,-18.142144638403977,-18.142144638403977,-20.542394014962596
603895.SSE,2024-02-28,—,二接三阳,2024,True,False,3.509496284062763,-9.991742361684553,9.991742361684564,3.509496284062763,-9.991742361684553,-6.853839801816686,-6.853839801816686
603895.SSE,2024-02-29,—,三接四阳,2024,True,False,-5.8933933933933975,5.593093093093082,-5.8933933933933975,-5.8933933933933975,-5.8933933933933975,-15.315315315315326,-15.315315315315326
603900.SSE,2024-04-03,—,三接四阳,2024,True,False,44.98525073746311,10.029498525073732,10.029498525073732,44.98525073746311,44.98525073746311,30.530973451327426,30.530973451327426
603900.SSE,2025-05-22,—,二接三阳,2025,True,False,6.4126394052044455,-4.2750929368029595,6.4126394052044455,6.4126394052044455,-4.2750929368029595,25.4646840148699,17.100371747211884
603912.SSE,2024-12-19,—,二接三阳,2024,True,False,1.056676272814605,9.990393852065305,1.056676272814605,1.056676272814605,1.056676272814605,-7.20461095100865,-7.20461095100865
603912.SSE,2024-12-20,—,三接四阳,2024,False,False,-15.63318777292576,-17.205240174672475,-15.63318777292576,-8.122270742358072,-17.205240174672475,-15.63318777292576,-24.10480349344978
603915.SSE,2024-11-21,—,二接三阴,2024,False,False,-13.13347608850821,-8.63668807994289,-13.13347608850821,-4.782298358315485,-8.63668807994289,-13.13347608850821,-13.990007137758742
603916.SSE,2025-07-24,—,三接四阴,2025,True,False,-10.007147962830597,-1.9299499642601803,-10.007147962830597,-10.007147962830597,-1.9299499642601803,-16.940671908506076,-16.940671908506076
603917.SSE,2024-02-23,B1,二接三阴,2024,False,False,-8.564069542820352,-5.6020605280103,-8.564069542820352,-3.6703155183515634,-5.6020605280103,-8.564069542820352,-3.6703155183515634
603918.SSE,2023-05-19,—,二接三阴,2023,True,False,-1.4598540145985384,2.2810218978102093,-1.4598540145985384,-1.4598540145985384,-1.4598540145985384,-0.5474452554744547,-0.5474452554744547
603918.SSE,2023-05-29,—,二接三阴,2023,False,False,1.7942145734163306,-7.433174661296215,2.709630172098132,-6.627608934456242,-7.433174661296215,1.7942145734163306,1.391431709996338
603918.SSE,2023-06-08,—,二接三阳,2023,True,False,-6.961856495065344,-1.5737530008002265,-6.961856495065344,-6.961856495065344,-1.5737530008002265,-6.001600426780474,-6.001600426780474
603918.SSE,2024-11-13,—,三接四阳,2024,True,False,-7.352941176470573,-1.9607843137254832,-7.352941176470573,-7.352941176470573,-1.9607843137254832,-4.520697167755983,-4.520697167755983
603918.SSE,2025-02-17,—,二接三阳,2025,False,False,1.4795474325500324,-14.447345517841603,-1.958224543080933,-10.879025239338558,-14.447345517841603,1.4795474325500324,-3.30722367275893
603926.SSE,2026-01-21,—,二接三阴,2026,True,False,6.4265247646336565,-9.946786737617686,6.4265247646336565,6.4265247646336565,-9.946786737617686,-0.12279983626688473,-0.12279983626688473
603928.SSE,2025-01-22,—,三接四阴,2025,True,False,8.91666666666666,9.999999999999986,9.999999999999986,8.91666666666666,8.91666666666666,-2.0000000000000018,-2.0000000000000018
603928.SSE,2025-06-23,—,二接三阴,2025,True,False,12.905360688285894,9.993381866313712,9.993381866313712,12.905360688285894,12.905360688285894,19.060225016545317,19.060225016545317
603928.SSE,2026-06-30,—,二接三阴,2026,True,False,-2.7027027027027084,9.797297297297302,-2.7027027027027084,-2.7027027027027084,-2.7027027027027084,-0.6756756756756799,7.027027027027022
603928.SSE,2026-07-01,—,三接四阴,2026,False,False,-9.705159705159716,-17.567567567567576,-2.7027027027027084,-11.54791154791155,-17.567567567567576,-9.705159705159716,-2.6412776412776506
603928.SSE,2026-07-10,—,二接三阳,2026,False,False,-14.54545454545454,-14.444444444444438,-14.54545454545454,-5.05050505050505,-14.444444444444438,-14.54545454545454,-23.08080808080808
603929.SSE,2023-11-01,—,三接四阳,2023,True,False,-9.090909090909093,9.864603481624744,-9.090909090909093,-9.090909090909093,-9.090909090909093,4.564796905222446,0.0
603929.SSE,2026-03-17,—,二接三阴,2026,True,False,6.737089201877922,2.0011737089201898,6.737089201877922,6.737089201877922,6.737089201877922,2.992957746478875,2.992957746478875
603929.SSE,2026-06-10,—,二接三阳,2026,False,False,1.9744688369627728,0.5433102168823867,1.9744688369627728,-1.9126286496753298,1.9744688369627728,1.9744688369627728,-3.670656831132102
603933.SSE,2023-05-23,—,二接三阳,2023,True,False,41.949413942011105,9.993830968537921,9.993830968537921,41.949413942011105,41.949413942011105,40.530536705737205,56.138186304750135
603933.SSE,2023-07-13,—,二接三阳,2023,True,False,-9.987669543773114,-5.260994656802287,-9.987669543773114,-9.987669543773114,-5.260994656802287,-14.09782161939992,-14.09782161939992
603933.SSE,2024-02-20,—,二接三阴,2024,True,False,44.99036608863199,8.670520231213864,10.019267822736012,44.99036608863199,44.99036608863199,36.89788053949903,36.89788053949903
603933.SSE,2024-02-21,—,三接四阴,2024,True,True,31.78633975481613,9.982486865148864,9.982486865148864,31.78633975481613,31.78633975481613,24.43082311733802,24.43082311733802
603933.SSE,2025-10-20,—,二接三阴,2025,True,False,-3.0937215650591487,-6.733393994540493,-3.0937215650591487,-3.0937215650591487,-6.733393994540493,-4.049135577798002,6.596906278434944
603933.SSE,2025-12-01,—,二接三阳,2025,True,True,3.080568720379162,3.9889415481832557,9.992101105845187,3.080568720379162,3.080568720379162,16.943127962085303,13.38862559241707
603933.SSE,2025-12-02,—,三接四阳,2025,True,False,-6.28366247755835,-2.7289048473967736,-6.28366247755835,-6.28366247755835,-2.7289048473967736,6.319569120287238,3.087971274685808
603937.SSE,2026-05-06,—,二接三阳,2026,True,True,2.264600715137055,2.5625744934445693,2.264600715137055,2.264600715137055,2.264600715137055,6.5554231227651805,12.514898688915356
603937.SSE,2026-05-07,—,三接四阳,2026,False,False,-3.1419284940411796,-8.234019501625134,2.2751895991332427,-7.042253521126762,-8.234019501625134,-3.1419284940411796,-8.938244853737821
603938.SSE,2025-10-17,—,二接三阴,2025,True,False,-0.9819121447028456,10.025839793281644,10.025839793281644,-0.9819121447028456,-0.9819121447028456,1.8087855297157507,1.8087855297157507
603938.SSE,2026-01-12,—,二接三阳,2026,False,False,-14.059690758719888,-7.946781733189489,-14.059690758719888,-4.494786048184107,-7.946781733189489,-14.059690758719888,-15.89356346637899
603938.SSE,2026-05-20,—,二接三阴,2026,True,True,-5.915178571428569,5.617559523809534,-5.915178571428569,-5.915178571428569,-5.915178571428569,-7.58928571428571,-7.58928571428571
603938.SSE,2026-06-24,—,二接三阴,2026,True,False,-2.722323049001796,3.6437246963562764,-2.722323049001796,-2.722323049001796,-2.722323049001796,5.835543766578266,5.835543766578266
603948.SSE,2025-06-24,—,二接三阴,2025,True,False,2.2756005056890016,0.25284450063209896,2.2756005056890016,2.2756005056890016,2.2756005056890016,1.2642225031605614,12.515802781289498
603949.SSE,2025-02-27,—,二接三阴,2025,True,False,-8.03468208092486,10.000000000000009,-8.03468208092486,-8.03468208092486,-8.03468208092486,-17.167630057803475,-17.167630057803475
603949.SSE,2025-02-28,—,三接四阴,2025,False,False,-24.697845507094062,-24.119810825013143,-24.697845507094062,-16.39516552811351,-24.119810825013143,-24.697845507094062,-27.00998423541776
603949.SSE,2025-03-21,B3,三接四阳,2025,True,False,13.702487095260452,-8.212106992022527,9.99530736743315,13.702487095260452,-8.212106992022527,14.828718911309235,14.828718911309235
603950.SSE,2026-03-02,—,二接三阴,2026,True,False,2.246732026143783,2.5326797385621047,2.246732026143783,2.246732026143783,2.246732026143783,1.7156862745097978,1.7156862745097978
603950.SSE,2026-03-03,—,三接四阴,2026,False,False,-7.5380616412922485,-11.88265874489417,-7.5380616412922485,-7.05532862978091,-11.88265874489417,-7.5380616412922485,-2.8963980690679625
603950.SSE,2026-04-13,—,三接四阴,2026,True,False,0.1657153378751497,3.001288897072363,0.1657153378751497,0.1657153378751497,0.1657153378751497,13.515006444485355,10.182286871662672
603950.SSE,2026-07-01,—,二接三阴,2026,False,False,-12.609023365995487,-10.853881770216434,-12.609023365995487,-5.997631097232703,-10.853881770216434,-12.609023365995487,-9.852481964035753
603955.SSE,2024-01-18,—,二接三阴,2024,True,False,-10.010060362173034,8.14889336016098,-10.010060362173034,-10.010060362173034,-10.010060362173034,-19.014084507042238,-19.014084507042238
603956.SSE,2025-02-13,—,二接三阳,2025,True,False,19.870129870129883,10.000000000000009,10.000000000000009,19.870129870129883,19.870129870129883,19.999999999999996,19.999999999999996
603956.SSE,2026-06-29,—,二接三阴,2026,True,False,-1.7160686427457161,-0.31201248049922414,-1.7160686427457161,-1.7160686427457161,-0.31201248049922414,-3.7441497659906453,-3.7441497659906453
603958.SSE,2024-02-05,—,二接三阴,2024,True,False,-9.985632183908056,-2.083333333333326,-9.985632183908056,-9.985632183908056,-2.083333333333326,17.24137931034484,-1.0057471264367845
603958.SSE,2024-02-06,—,三接四阴,2024,False,False,6.596995427824948,-23.579359895493145,-9.9934683213586,-18.15806662312215,-23.579359895493145,6.596995427824948,10.77726975832789
603958.SSE,2024-02-19,—,二接三阴,2024,True,False,-2.1582733812949617,-3.1175059952038398,-2.1582733812949617,-2.1582733812949617,-3.1175059952038398,1.6786570743405393,1.6786570743405393
603958.SSE,2024-07-24,—,二接三阴,2024,True,True,-10.009718172983472,8.940719144800791,-10.009718172983472,-10.009718172983472,-10.009718172983472,-13.216715257531575,-13.216715257531575
603958.SSE,2024-10-28,—,二接三阴,2024,True,False,3.4946236559139754,2.0161290322580516,10.01344086021505,3.4946236559139754,3.4946236559139754,3.7634408602150504,3.7634408602150504
603958.SSE,2024-10-29,—,三接四阴,2024,True,True,-5.925473427000616,9.957238851557726,-5.925473427000616,-5.925473427000616,-5.925473427000616,-5.681124007330496,-5.681124007330496
603958.SSE,2024-12-30,—,三接四阳,2024,True,False,-10.015174506828528,5.209914011127981,-10.015174506828528,-10.015174506828528,-10.015174506828528,-19.018715225088513,-19.018715225088513
603958.SSE,2025-03-13,—,二接三阳,2025,False,False,-21.206743566992003,-17.834960070984916,-21.206743566992003,-12.466725820763081,-17.834960070984916,-21.206743566992003,-25.77639751552795
603958.SSE,2026-01-30,—,二接三阴,2026,False,False,-1.0460251046025104,-9.832635983263616,-1.0460251046025104,-3.2426778242677923,-9.832635983263616,-1.0460251046025104,2.9811715481171452
603958.SSE,2026-08-19,—,二接三阳,2026,False,False,9.601181683899561,-16.395864106351542,-8.025603151157057,-16.395864106351542,-16.395864106351542,9.601181683899561,16.543574593796183
603958.SSE,2026-08-24,—,二接三阴,2026,True,False,-1.5479876160990669,0.0,-1.5479876160990669,-1.5479876160990669,-1.5479876160990669,4.68819106590006,4.68819106590006
603966.SSE,2025-07-23,—,二接三阴,2025,True,False,-1.244167962674958,-2.7993779160186527,-1.244167962674958,-1.244167962674958,-2.7993779160186527,-11.119751166407465,-11.119751166407465
603967.SSE,2023-12-20,—,二接三阴,2023,False,False,-14.513677811550153,-12.537993920972646,-14.513677811550153,-5.015197568389063,-12.537993920972646,-14.513677811550153,-13.981762917933127
603978.SSE,2024-10-23,—,二接三阳,2024,False,False,-6.07553366174055,-9.742747673782159,-6.07553366174055,-5.8018609742747635,-9.742747673782159,-6.07553366174055,3.3388067870826488
603978.SSE,2025-11-10,—,二接三阳,2025,False,False,-4.776658920733268,-12.212754970307248,-4.776658920733268,-9.83733539891556,-12.212754970307248,-4.776658920733268,-9.372579395817182
603980.SSE,2024-12-26,—,二接三阴,2024,True,False,-8.228980322003576,0.0,-8.228980322003576,-8.228980322003576,-8.228980322003576,-13.059033989266544,-13.059033989266544
603980.SSE,2026-02-11,—,二接三阳,2026,True,False,-0.9174311926605561,-3.669724770642202,-0.9174311926605561,-0.9174311926605561,-3.669724770642202,-10.779816513761475,-10.779816513761475
603985.SSE,2023-10-25,—,二接三阳,2023,True,False,7.348837209302328,8.976744186046503,9.999999999999986,7.348837209302328,7.348837209302328,8.465116279069761,8.465116279069761
603985.SSE,2023-10-26,—,三接四阳,2023,True,False,-2.4101479915433432,-0.08456659619450191,-2.4101479915433432,-2.4101479915433432,-0.08456659619450191,-1.3953488372092981,-1.3953488372092981
603985.SSE,2024-10-29,—,二接三阴,2024,True,False,-3.2493368700265313,-3.183023872679047,-3.2493368700265313,-3.2493368700265313,-3.183023872679047,-0.19893899204244114,-0.19893899204244114
603985.SSE,2025-04-02,—,二接三阴,2025,True,False,-2.5821596244131273,0.0,-2.5821596244131273,-2.5821596244131273,-2.5821596244131273,-12.323943661971825,-12.323943661971825
603988.SSE,2024-07-30,—,三接四阳,2024,True,False,8.941605839416056,-1.4598540145985384,10.036496350364965,8.941605839416056,-1.4598540145985384,8.120437956204363,8.120437956204363
603988.SSE,2024-09-25,—,二接三阳,2024,False,False,-1.1803278688524599,-6.491803278688524,-1.1803278688524599,-6.0983606557377,-6.491803278688524,-1.1803278688524599,-5.7049180327868765
603988.SSE,2025-09-19,—,二接三阴,2025,False,False,-16.633380884450776,-12.667617689015687,-16.633380884450776,-12.667617689015687,-12.667617689015687,-16.633380884450776,-13.23823109843081
603989.SSE,2026-06-18,—,二接三阳,2026,True,True,7.036144578313253,8.144578313253014,9.999999999999986,7.036144578313253,7.036144578313253,34.939759036144565,17.734939759036152
603989.SSE,2026-06-22,—,三接四阳,2026,True,False,-2.694414019715219,4.468784227820377,-2.694414019715219,-2.694414019715219,-2.694414019715219,22.672508214676903,7.031763417305581
603990.SSE,2024-02-26,—,二接三阳,2024,False,False,-12.333071484681856,-14.29693637077769,-12.333071484681856,-13.354281225451691,-14.29693637077769,-12.333071484681856,-12.490180675569517
603990.SSE,2024-12-06,—,二接三阳,2024,False,False,-18.881118881118887,-14.812460267005722,-18.881118881118887,-10.48951048951049,-14.812460267005722,-18.881118881118887,-16.401780038143677
603990.SSE,2025-01-10,—,二接三阳,2025,True,False,-6.31741140215717,0.15408320493066618,-6.31741140215717,-6.31741140215717,-6.31741140215717,-2.3112480739599484,-2.3112480739599484
603990.SSE,2025-01-13,B3,三接四阳,2025,False,False,-11.20448179271708,-22.969187675070025,-11.20448179271708,-14.845938375350132,-22.969187675070025,-11.20448179271708,-11.274509803921562
603992.SSE,2024-02-20,—,二接三阴,2024,True,False,-0.058445353594382965,0.8766803039158555,-0.058445353594382965,-0.058445353594382965,-0.058445353594382965,-1.5780245470485066,-1.5780245470485066
605001.SSE,2024-04-22,—,三接四阴,2024,True,False,-7.635829662261373,-3.8179148311306865,-7.635829662261373,-7.635829662261373,-3.8179148311306865,-7.782672540381785,-7.782672540381785
605005.SSE,2023-07-06,—,二接三阴,2023,False,False,-11.200759373516844,-11.200759373516844,-11.200759373516844,-1.3289036544850585,-11.200759373516844,-11.200759373516844,-13.099193165638356
605005.SSE,2023-11-29,—,二接三阴,2023,False,False,-17.649450996339976,-17.649450996339976,-17.649450996339976,-8.499389995933305,-17.649450996339976,-17.649450996339976,-20.25213501423343
605005.SSE,2025-05-30,—,二接三阳,2025,False,False,6.2937062937062915,-16.130536130536132,2.5174825174825166,-6.806526806526813,-16.130536130536132,6.2937062937062915,-4.335664335664335
605005.SSE,2025-06-05,—,二接三阴,2025,False,False,-22.886133032694477,-16.760616309658026,-22.886133032694477,-14.31792559188274,-16.760616309658026,-22.886133032694477,-25.77978203682826
605006.SSE,2024-12-06,—,二接三阳,2024,True,False,31.84885290148447,3.238866396761142,9.986504723346833,31.84885290148447,31.84885290148447,18.623481781376494,18.623481781376494
